id,sku,name,status,shopmill_sku,source_url,range,accuracy,resolution,notes
1945,3203-175,میکرومتر اینسایز (Insize) 175-150 میلی متر خارج سنج مدل 175-3203,matched,3203-175,https://shopmilltools.com/product/sm-4117/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-175-150-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-%D9%85/,150-175mm,0.004mm,0.0001اینچ - 0.01میلیمتر,via:exact
1944,3203-1506,میکرومتر اینسایز (Insize) 150-0 میلی متر خارج سنج صندوقی مدل 1506-3203,matched,3203-1506,https://shopmilltools.com/product/sm-9650/insize-6-piece-0-150mm-outside-micrometer-set-3203-1506/,0-150mm,±0.002mm، ±0.003mm,0.01mm,via:exact
1943,3203-150,میکرومتر اینسایز (Insize) 150-125 میلی متر خارج سنج مدل 150-3203,matched,3203-150,https://shopmilltools.com/product/sm-4107/insize-125-150mm-outside-micrometer-3203-150/,125-150mm,0.003mm,0.0001اینچ - 0.01میلیمتر,via:exact
1942,3203-125,میکرومتر اینسایز (Insize) 125-100 میلی متر خارج سنج مدل 125-3203,matched,3203-125,https://shopmilltools.com/product/sm-4098/insize-100-125mm-outside-micrometer3203-125/,100-125mm,0.003mm,0.0001اینچ - 0.01میلیمتر,via:exact
1941,3203-100,میکرومتر اینسایز (Insize) 100-75 میلی متر خارج سنج مدل 100-3203,matched,3203-100,https://shopmilltools.com/product/sm-4091/insize-100-75mm-outside-micrometer-model-3203-100/,75-100mm,0.003mm,0.0001اینچ - 0.01میلیمتر,via:exact
1940,3127-504,میکرومتر دیجیتال اینسایز (Insize) 50-20 میلی متر داخل سنج سه فک مدل 504-3127,matched,3127-504,https://shopmilltools.com/product/sm-9910/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-50-20-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C/,20-50mm,0.004mm,0.001mm,via:exact
1939,3127-300,میکرومتر دیجیتال اینسایز (Insize) 275-300 میلی متر داخل سنج سه فک مدل 300-3127,matched,3127-300,https://shopmilltools.com/product/sm-9898/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-275-300-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C/,275-300mm,0.009mm,0.001mm,via:exact
1938,3127-275,میکرومتر دیجیتال اینسایز (Insize) 250-275 میلی متر داخل سنج سه فک مدل 275-3127,matched,3127-275,https://shopmilltools.com/product/sm-9894/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-250-275-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C/,250-275mm,0.009mm,0.001mm,via:exact
1937,3127-250,میکرومتر دیجیتال اینسایز (Insize) 225-250 میلی متر داخل سنج سه فک مدل 250-3127,matched,3127-250,https://shopmilltools.com/product/sm-9864/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-225-250-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C/,250-275mm,0.008mm,0.001mm,via:exact
1936,3127-225,میکرومتر دیجیتال اینسایز (Insize) 200-225 میلی متر داخل سنج سه فک مدل 225-3127,matched,3127-225,https://shopmilltools.com/product/sm-9861/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-200-225-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C/,200-225mm,0.008mm,0.001mm,via:exact
1935,3127-202,میکرومتر دیجیتال اینسایز (Insize) 20-12 میلی متر داخل سنج سه فک مدل 202-3127,matched,3127-202,https://shopmilltools.com/product/sm-9907/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-20-12-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C/,12-20mm,0.004mm,0.001mm,via:exact
1934,3127-200,میکرومتر دیجیتال اینسایز (Insize) 175-200 میلی متر داخل سنج سه فک مدل 200-3127,matched,3127-200,https://shopmilltools.com/product/sm-9849/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-175-200-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C/,175-200mm,0.007mm,0.001mm,via:exact
1933,3127-175,میکرومتر دیجیتال اینسایز (Insize) 150-175 میلی متر داخل سنج سه فک مدل 175-3127,matched,3127-175,https://shopmilltools.com/product/sm-9835/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-150-175-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C/,150-175mm,0.007mm,0.001mm,via:exact
1932,3127-150,میکرومتر دیجیتال اینسایز (Insize) 125-150 میلی متر داخل سنج سه فک مدل 150-3127,matched,3127-150,https://shopmilltools.com/product/sm-9832/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-125-150-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C/,125-150mm,0.006mm,0.001mm,via:exact
1931,3127-125,میکرومتر دیجیتال اینسایز (Insize) 100-125 میلی متر داخل سنج سه فک مدل 125-3127,matched,3127-125,https://shopmilltools.com/product/sm-9826/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-100-125-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C/,100-125mm,0.006mm,0.001mm,via:exact
1930,3127-123,میکرومتر دیجیتال اینسایز (Insize) 12-6 میلی متر داخل سنج سه فک مدل 123-3127,matched,3127-123,https://shopmilltools.com/product/sm-9901/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-12-6-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C/,6-12mm,0.004mm,0.001mm,via:exact
1929,3127-100,میکرومتر دیجیتال اینسایز (|Insize) سه فک 100-87 میلی متر داخل سنج مدل 100-3127,matched,3127-100,https://shopmilltools.com/product/sm-3603/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-100-87-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,87-100mm,0.005mm,0.001mm,via:exact
1928,3109-300,میکرومتر دیجیتال اینسایز (Insize) 275-300 میلی متر خارج سنج مدل 300-3109,skipped_no_specs,3109-300,https://shopmilltools.com/product/sm-24727/insize-digital-outside-micrometersbasic-typewithout-data-output-model-3109-300/,,,,shopmill_empty_attributes
1927,3109-275,میکرومتر دیجیتال اینسایز (Insize) 250-275 میلی متر خارج سنج مدل 275-3109,matched,3109-275,https://shopmilltools.com/product/sm-24720/insize-digital-outside-micrometersbasic-typewithout-data-output-model-3109-275/,250-275mm,±5μm,0.001mm,via:exact
1926,3109-250,میکرومتر دیجیتال اینسایز (Insize) 225-250 میلی متر خارج سنج مدل 250-3109,matched,3109-250,https://shopmilltools.com/product/sm-24713/insize-digital-outside-micrometersbasic-typewithout-data-output-model-3109-250/,225-250mm,±4μm,0.001mm,via:exact
1925,3109-225,میکرومتر دیجیتال اینسایز (Insize) 200-225 میلی متر خارج سنج مدل 225-3109,matched,3109-225,https://shopmilltools.com/product/sm-24704/insize-digital-outside-micrometersbasic-typewithout-data-output-model-3109-225/,200-225mm,±4μm,0.001mm,via:exact
1924,3109-200,میکرومتر دیجیتال اینسایز (Insize) 200-175 میلی متر خارج سنج مدل 200-3109,matched,3109-200,https://shopmilltools.com/product/sm-4056/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-200-175-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7/,175-200mm,0.004mm,0.001mm,via:exact
1923,3109-175,میکرومتر دیجیتال اینسایز (Insize) 175-150 میلی متر خارج سنج مدل 175-3109,matched,3109-175,https://shopmilltools.com/product/sm-9689/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-175-150-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7/,150-175mm,0.004mm,0.001mm,via:exact
1922,3109-150,میکرومتر دیجیتال اینسایز (Insize) 150-125 میلی متر خارج سنج مدل 150-3109,matched,3109-150,https://shopmilltools.com/product/sm-4044/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-150-125-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7/,125-150mm,0.003mm,0.001mm,via:exact
1921,3109-125,میکرومتر دیجیتال اینسایز (Insize) 125-100 میلی متر خارج سنج مدل 125-3109,matched,3109-125,https://shopmilltools.com/product/sm-4032/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-125-100-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7/,100-125mm,0.003mm,0.001mm,via:exact
1920,3109-100,میکرومتر دیجیتال اینسایز (Insize) 100-75 میلی متر خارج سنج مدل 100-3109,matched,3109-100,https://shopmilltools.com/product/sm-4009/insize-75-100mm-digital-outside-micrometer-3109-100/,75-100mm,0.003mm,0.001mm,via:exact
1919,3108-100,میکرومتر دیجیتال اینسایز (Insize) 100-75 میلی متر خارج سنج مدل 100-3108,matched,3108-100,https://shopmilltools.com/product/sm-3992/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-100-50-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7/,75-100mm,0.003mm,0.001mm,via:exact
1918,3101-300,میکرومتر دیجیتال اینسایز (Insize) خارج سنج 275-300 میلی متر مدل 300-3101,matched,3101-300,https://shopmilltools.com/product/sm-22284/insize-outside-micrometer-model-3101-300/,275-300mm,±5μm,0.001mm,via:exact
1917,3101-275,میکرومتر دیجیتال اینسایز (Insize) خارج سنج 250-275 میلی متر مدل 275-3101,matched,3101-275,https://shopmilltools.com/product/sm-22276/insize-outside-micrometer-model-3101-275/,250-275mm,±5μm,0.001mm,via:exact
1916,3101-250,میکرومتر دیجیتال اینسایز (Insize) خارج سنج 225-250 میلی متر مدل 250-3101,matched,3101-250,https://shopmilltools.com/product/sm-22268/insize-outside-micrometer-model-3101-250/,225-250mm,±4μm,0.001mm,via:exact
1915,3101-225,میکرومتر دیجیتال اینسایز (Insize) خارج سنج 200-225 میلی متر مدل 225-3101,matched,3101-225,https://shopmilltools.com/product/sm-22260/insize-outside-micrometer-model-3101-225/,200-225mm,±0.01mm,0.001mm,via:exact
1914,2871-101,ضخامت سنج دیجیتال 10-0 میلی متری اینسایز (Insize) مدل 101-2871,matched,2871-101,https://shopmilltools.com/product/sm-9588/%D8%B6%D8%AE%D8%A7%D9%85%D8%AA-%D8%B3%D9%86%D8%AC-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-10-0-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-2/,0-10mm,0.005mm,0.001mm,via:exact
1913,2862-102,ضخامت سنج ساعتی 10 میلی متری اینسایز (Insize) مدل 102-2862,matched,2862-102,https://shopmilltools.com/product/sm-9606/%D8%B6%D8%AE%D8%A7%D9%85%D8%AA-%D8%B3%D9%86%D8%AC-%D8%B3%D8%A7%D8%B9%D8%AA%DB%8C-10-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85%D8%AF/,0-10mm,0.1mm,0.05mm,via:exact
1912,2841-500,گیج شفت اینسایز (Insize) مدل 500-2841,matched,2841-500,https://shopmilltools.com/product/sm-22213/insize-crankshaft-testers-model-2841-500/,60-500mm,±0.02mm,3mm,via:exact
1911,2841-300,گیج شفت اینسایز (Insize) 60-300 مدل 300-2841,matched,2841-300,https://shopmilltools.com/product/sm-24561/insize-crankshaft-testers-model-2841-300/,60-300mm,±0.02mm,,via:exact
1910,2828-800,بورگیج اینسایز (Insize) 800-400 میلی متر مدل 800-2828,matched,2828-800,https://shopmilltools.com/product/sm-22198/insize-bore-gauge-model-2828-800a/,400-800mm,±0.025mm,,via:exact
1909,2827-160,گیج داخل سیلندر اینسایز (Insize) 160-50 مدل 160-2827,matched,2827-160,https://shopmilltools.com/product/sm-24537/insize-digital-bore-gauges-model-2827-160/,50-160mm,±0.018mm,,via:exact
1908,2825-160,گیج داخل سیلندر ساعتی اینسایز (Insize) 50-160 میلیمتر مدل 160-2825,matched,2825-160,https://shopmilltools.com/product/sm-24490/insize-precision-bore-gauges-model-2825-160/,50-160mm,±0.007mm,,via:exact
1907,2771-360,زاویه‌ سنج دیجیتال 360 درجه اینسایز (Insize) مدل 360-2771,matched,2771-360,https://shopmilltools.com/product/sm-22180/insize-digital-protractor-model-2771-360/,0-360 درجه,,,via:exact
1906,2711-216,پرگار دیجیتال اینسایز (Insize) مدل 216-2711,matched,2711-216,https://shopmilltools.com/product/sm-22096/insize-digital-external-dial-caliper-gage-model-2711-216/,12.7-216mm,±0.3mm,0.1mm,via:exact
1905,2711-165,پرگار دیجیتال داخل اینسایز (Insize) 12.7-165 میلی متر مدل 165-2711,matched,2711-165,https://shopmilltools.com/product/sm-24480/insize-digital-caliper-gages-economic-type-model-2711-165/,12.7-165mm,±0.3mm,0.1mm,via:exact
1904,2381-021,ساعت شیطانکی هزارم صفحه بزرگ اینسایز (Insize) مدل 021-2381,matched,2381-021,https://shopmilltools.com/product/sm-24470/insize-inch-dial-test-indicators-model-2381-021/,0-0.2mm,6µm,0.001mm,via:exact
1903,2374-320,زاویه سنج اینسایز (Insize) مدل 320-2374,matched,2374-320,https://shopmilltools.com/product/sm-3426/insize-protractor-model-320-2374/,0-320mm,±'2,'2,via:exact
1902,2373-360,زاویه سنج ساعتی اینسایز (Insize) مدل 360-2373,matched,2373-360,https://shopmilltools.com/product/sm-3421/insize-360-2373-dial-protractor/,0-360درجه,±'5,,via:exact
1901,2372-360,زاویه سنج ذره بینی اینسایز (Insize) مدل 360-2372,matched,2372-360,https://shopmilltools.com/product/sm-3399/microscope-protractor-insize-360-2372/,0-360درجه,±'5,,via:exact
1900,2343-102,عمق سنج سوزنی ساعتی 10-0 میلی متری اینساز (Insize) مدل 102-2343,matched,2343-102,https://shopmilltools.com/product/sm-9543/insize-2343-102-dial-depth-gauge-0-10mm/,0-10mm,0.017mm,0.01mm,via:exact
1899,2342-202,عمق سنج ساعتی اینسایز (Insize) 300 میلی متر مدل 202-2342,matched,2342-202,https://shopmilltools.com/product/sm-22025/insize-dial-depth-gauge-model-2342-202/,0-300mm,±0.03mm,,via:exact
1898,2341-101,عمق سنج ساعتی 1 سانتی اینساز (Insize) مدل 101-2341,matched,2341-101,https://shopmilltools.com/product/sm-4515/%D8%B9%D9%85%D9%82-%D8%B3%D9%86%D8%AC-%D8%B3%D8%A7%D8%B9%D8%AA%DB%8C-1-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%D8%B2-%D9%85%D8%AF%D9%84-101-2341/,0-10mm,0.017mm,0.01mm,via:exact
1897,2333-201,پرگار خارج سنج اینسایز (Insize) ساعتی 20 میلی متر مدل 201-2333,matched,2333-201,https://shopmilltools.com/product/sm-22014/insize-external-dial-caliper-gage-model-2333-201/,20 - 0mm,±0.03mm,,via:exact
1896,2322-450,بورگیج داخل سیلندر اینسایز (Insize) 450-250 میلی متری مدل 450-2322,matched,2322-450,https://shopmilltools.com/product/sm-5995/insize-bore-gauge-model-450-2322/,250-450mm,±0.018mm,,via:exact
1895,2322-250,بورگیج داخل سیلندر اینسایز (Insize) 250-160 میلی متری مدل 250-2322,matched,2322-250,https://shopmilltools.com/product/sm-5978/insize-digital-bore-gauge-model-2322-250/,160-250mm,±0.018mm,,via:exact
1894,2322-160,بورگیج داخل سیلندر اینسایز (Insize) 160-50 میلی متری مدل 160-2322,matched,2322-160,https://shopmilltools.com/product/sm-5970/insize-bore-gauge-model-2322-160/,50-160mm,±0.018mm,,via:exact
1893,2307-105,ساعت اینچی اندیکاتور اینسایز (Insize) مدل 105-2307,matched,2307-105,https://shopmilltools.com/product/sm-3333/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%86%D8%AF%DB%8C%DA%A9%D8%A7%D8%AA%D9%88%D8%B1-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,1 اینچ,±0.0005 اینچ، ±0.002 اینچ,0.001 اینچ,via:exact
1892,2281-360,زاویه سنج اینسایز (Insize) 20 سانت مدل 360-2281,matched,2281-360,https://shopmilltools.com/product/sm-24448/insize-t-bevel-model-2281-360/,,±1درجه,,via:exact
1891,2278-180,زاویه سنج 3 تیکه اینسایز (Insize) مدل 180-2278,matched,2278-180,https://shopmilltools.com/product/sm-3416/insize-3-piece-angle-gauge/,,,برای روی خط کش : 0.5mm و برای پشت خط کش : 1mm,via:exact
1890,2275-300,گونیا 170 در 300 اینسایز (Insize) مدل 300-2275,matched,2275-300,https://shopmilltools.com/product/sm-21924/insize-measuring-square-model-2275-300/,300*170mm,1mm,,via:exact
1889,2223-153,پرگار ساعتی داخل 55-153 میلی متری اینسایز (Insize) مدل 153-2223,matched,2223-153,https://shopmilltools.com/product/sm-3412/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D8%B3%D8%A7%D8%B9%D8%AA%DB%8C-%D8%AF%D8%A7%D8%AE%D9%84-55-153-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,55-153mm,±0.02mm,,via:exact
1888,2222-301,پرگار داخل سنج ساعتی 30-10 میلی‌ متر اینسایز (Insize) مدل 301-2222,matched,2222-301,https://shopmilltools.com/product/sm-21961/insize-digital-internal-caliper-gauge-model-2222-301/,10-30mm,0.01mm,,via:exact
1887,2179-360,تراز دیجیتال 15 سانتی اینسایز (Insize) مدل 360-2179,matched,2179-360,https://shopmilltools.com/product/sm-3352/%D8%AA%D8%B1%D8%A7%D8%B2-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-15-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-360درجه,°0.1,0.05°,via:exact
1886,2176-300,زاویه سنج دیجیتالی 30 سانتی اینسایز (Insize) مدل 300-2176,matched,2176-300,https://shopmilltools.com/product/sm-3393/digital-protractor-30cm-insize-300-2176/,0-360درجه,±0.3°,0.1°,via:exact
1885,2176-200,زاویه سنج دیجیتال اینسایز (Insize) 20 سانت مدل 200-2176,matched,2176-200,https://shopmilltools.com/product/sm-24426/insize-digital-protractors-model-2176-200/,0-360درجه,±0.3درجه,0.1درجه,via:exact
1884,2175-360,تراز دیجیتال مگنت دار اینسایز (Insize) مدل 360-2175,matched,2175-360,https://shopmilltools.com/product/sm-3384/%D8%AA%D8%B1%D8%A7%D8%B2-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-360درجه,0.05,0.05°,via:exact
1883,2174-225,زاویه سنج دیجیتال اینسایز (Insize) 46 سانت آب تراز دار مدل 225-2174,matched,2174-225,https://shopmilltools.com/product/sm-24418/insize-waterproof-digital-protractor-heavy-duty-model-2174-225/,0-225درجه,±0.1درجه,0.05درجه,via:exact
1882,2173-360,تراز دیجیتالی مگنت دار 15 سانت اینسایز (Insize) مدل 360-2173,matched,2173-360,https://shopmilltools.com/product/sm-3376/insize-2173-360/,0-360درجه,0.1mm,0.01mm,via:exact
1881,2172-360,زاویه سنج دیجیتال اینسایز (Insize) مدل 360-2172,matched,2172-360,https://shopmilltools.com/product/sm-21812/insize-digital-protractor-model-2172-360/,0-360 درجه,±5 درجه,0.005 درجه,via:exact
1880,2171-250,زاویه سنج دیجیتال 25 سانتی اینسایز (Insize) مدل 250-2171,matched,2171-250,https://shopmilltools.com/product/sm-3362/digital-protractor-25cm-insize-250-2171/,0-360 درجه,0.15 درجه,0.05 درجه,via:exact
1879,2142-102,عمق سنج دیجیتال سوزنی اینسایز( INSIZE) مدل 102-2142,matched,2142-102,https://shopmilltools.com/product/sm-21742/insize-digital-depth-gauge-model-2142-102/,0-12.7mm,0.01mm,0.01mm,via:exact
1878,2142-101,عمق سنج سوزنی دیجیتال اینسایز (Insize) 0-10 میلیمتر مدل 101-2142,matched,2142-101,https://shopmilltools.com/product/sm-24388/insize-digital-depth-gages-model-2142-101/,0-12.7mm,20µm,,via:exact
1877,2141-202,عمق سنج صلیبی دیجیتال 30 سانتی اینسایز (Insize) مدل 202-2141,matched,2141-202,https://shopmilltools.com/product/sm-9549/digital-cross-depth-gauge-300mm-insize-model-202-2141/,0-300mm,0.020mm,0.01mm,via:exact
1876,2122-160,گیج داخل سیلندر اینسایز (Insize) دیجیتال 160-50 میلی متری مدل 160-2122,matched,2122-160,https://shopmilltools.com/product/sm-24362/insize-digital-bore-gauge-model-2122-160/,,±0.018mm,,via:exact
1875,2112-501,ساعت اندیکاتور دیجیتال کورس اینسایز (Insize) 50 میلیمتر مدل 501-2112,matched,2112-501,https://shopmilltools.com/product/sm-24328/insize-digital-indicatorsstandard-type-model-2112-501/,0-50.8mm,6µm,,via:exact
1874,2112-251,ساعت اندیکاتور کورس دیجیتال 25 میلی متری اینسایز (Insize) مدل 251-2112,matched,2112-251,https://shopmilltools.com/product/sm-4775/digital-indicator-25mm-insize-2112-251/,0-25.4mm,0.005mm,0.001mm,via:exact
1873,2112-101,ساعت اندیکاتور دیجیتال 12.7 میلی متری اینسایز (Insize) مدل 101-2112,matched,2112-101,https://shopmilltools.com/product/sm-4767/digital-indicator-2112-101/,0-12.7mm,0.005mm,0.001mm,via:exact
1872,1530-500,کولیس داخل / خارج دیجیتال اینسایز (Insize) 50 سانت مدل 500-1530,matched,1530-500,https://shopmilltools.com/product/sm-24313/insize-digital-calipers-with-interchangeable-points-model-1530-500/,0-500mm,±0.08mm,0.01mm,via:exact
1871,1530-300,کولیس دیجیتال اینسایز (Insize) 30 سانتی متر داخل و خارج سنج مدل 300-1530,matched,1530-300,https://shopmilltools.com/product/sm-3107/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-30-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%AF%D8%A7%D8%AE%D9%84-%D9%88-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-%D8%A7%DB%8C/,0-300mm,±0.04mm,0.01mm,via:exact
1870,1520-150,کولیس دیجیتال اینسایز (Insize) 15 سانتی متر شیار سنج مدل 150-1520,matched,1520-150,https://shopmilltools.com/product/sm-3140/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-15-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%B4%DB%8C%D8%A7%D8%B1-%D8%B3%D9%86%D8%AC-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,11-150mm,±0.04mm,0.01mm,via:exact
1869,1340-300,کولیس عمق سنج ساعتی اینسایز( Insize ) 300 میلی متر مدل 300-1340,matched,1340-300,https://shopmilltools.com/product/sm-21516/insize-dial-depth-gauge-model-1340-300/,0-300mm,±0.04mm,,via:exact
1868,1340-200,کولیس عمق سنج ساعتی اینسایز( Insize ) 200 میلی متر مدل 200-1340,matched,1340-200,https://shopmilltools.com/product/sm-21509/insize-dial-depth-gauge-model-1340-200/,0-200mm,±0.03mm,,via:exact
