product_id,brand,sku,current_base_price,proposed_base_price,price_delta,price_source_id,price_source_url,price_source_date,price_source_value,price_rule,unit,identity_match,snapshot_sha256
2334,MITUTOYO,7360A,,25297500,,mitutoyoiran:4331,https://www.mitutoyoiran.com/product/%d8%b6%d8%ae%d8%a7%d9%85%d8%aa-%d8%b3%d9%86%d8%ac-%d9%84%d9%88%d9%84%d9%87-%d8%b9%d9%82%d8%b1%d8%a8%d9%87-%d8%a7%db%8c-10-0-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af%d9%82%d8%aa-0-01/,2026-09-09T13:20:11Z,25297500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2335,MITUTOYO,7327A,36310000.00,42227500,5917500.00,mitutoyoiran:4333,https://www.mitutoyoiran.com/product/%d8%b6%d8%ae%d8%a7%d9%85%d8%aa-%d8%b3%d9%86%d8%ac-%d8%b3%d8%a7%d8%b9%d8%aa%db%8c-1-0-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af%d9%82%d8%aa-0-001-%d8%b6%d8%ae%d8%a7%d9%85%d8%aa-%d8%b3%d9%86/,2026-09-09T13:20:11Z,42227500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2336,MITUTOYO,7323A,32280000.00,37537500,5257500.00,mitutoyoiran:4335,https://www.mitutoyoiran.com/product/%d8%b6%d8%ae%d8%a7%d9%85%d8%aa-%d8%b3%d9%86%d8%ac-%d9%86%d8%b9%d9%84-%d8%a7%d8%b3%d8%a8%db%8c-%d8%b9%d9%85%db%8c%d9%82-20-0-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af%d9%82%d8%aa-%d8%b5%d8%af/,2026-09-09T13:20:11Z,37537500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2339,MITUTOYO,145-187,,72447500,,mitutoyoiran:4340,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%af%d8%a7%d8%ae%d9%84-%d8%b3%d9%86%d8%ac-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d8%b3%d8%a7%d8%af%d9%87-75-50-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1/,2026-09-09T13:20:11Z,72447500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2340,MITUTOYO,145-188,69720000.00,81080000,11360000.00,mitutoyoiran:4342,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%af%d8%a7%d8%ae%d9%84-%d8%b3%d9%86%d8%ac-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d8%b3%d8%a7%d8%af%d9%87-100-75-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1/,2026-09-09T13:20:11Z,81080000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2341,MITUTOYO,184-313S,10260000.00,11942500,1682500.00,mitutoyoiran:4344,https://www.mitutoyoiran.com/product/%d8%b3%d8%aa-%d8%af%d8%b3%d8%aa%d9%87-%d9%81%db%8c%d9%84%d8%b1-1-0-05-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-28-%d9%be%d8%a7%d8%b1%da%86%d9%87-10-%d8%b3%d8%a7%d9%86%d8%aa/,2026-09-09T13:20:11Z,11942500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2342,MITUTOYO,184-303S,14180000.00,16490000,2310000.00,mitutoyoiran:4346,https://www.mitutoyoiran.com/product/%d8%b3%d8%aa-%d8%af%d8%b3%d8%aa%d9%87-%d9%81%db%8c%d9%84%d8%b1-1-0-05-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-28-%d9%be%d8%a7%d8%b1%da%86%d9%87-15-%d8%b3%d8%a7%d9%86%d8%aa-%d8%af%d8%b3%d8%aa%d9%87/,2026-09-09T13:20:11Z,16490000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2343,MITUTOYO,188-151,12630000.00,14692500,2062500.00,mitutoyoiran:4348,https://www.mitutoyoiran.com/product/%d8%b4%d8%a7%d8%a8%d9%84%d9%88%d9%86-%da%af%d8%a7%d9%85-%d8%b3%d9%86%d8%ac-%d9%81%db%8c%d9%84%d8%b1-%d8%b1%d8%b2%d9%88%d9%87-51-%d9%be%d8%a7%d8%b1%da%86%d9%87-%d9%85%d8%aa%d8%b1%db%8c%da%a9-%d9%88/,2026-09-09T13:20:11Z,14692500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2344,MITUTOYO,192-630,,238875000,,mitutoyoiran:4350,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d9%be%d8%a7%db%8c%d9%87-%d8%af%d8%a7%d8%b1-%d8%a7%d8%b1%d8%aa%d9%81%d8%a7%d8%b9-%d8%b3%d9%86%d8%ac-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-%d8%af%d9%88-%d9%be%d8%a7/,2026-09-09T13:20:11Z,238875000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2345,MITUTOYO,192-632,289280000.00,336375000,47095000.00,mitutoyoiran:4351,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d9%be%d8%a7%db%8c%d9%87-%d8%af%d8%a7%d8%b1-%d8%a7%d8%b1%d8%aa%d9%81%d8%a7%d8%b9-%d8%b3%d9%86%d8%ac-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-%d8%af%d9%88-%d9%be-2/,2026-09-09T13:20:11Z,336375000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2346,MITUTOYO,187-901,,79255000,,mitutoyoiran:4352,https://www.mitutoyoiran.com/product/%d8%b2%d8%a7%d9%88%db%8c%d9%87-%d8%b3%d9%86%d8%ac-%d8%b0%d8%b1%d9%87-%d8%a8%db%8c%d9%86-%d8%af%d8%a7%d8%b1-%db%8c%d9%88%d9%86%db%8c%d9%88%d8%b1%d8%b3%d8%a7%d9%84-30-%d9%88-15-%d8%b3%d8%a7%d9%86%d8%aa/,2026-09-09T13:20:11Z,79255000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2348,MITUTOYO,500-753,,72105000,,mitutoyoiran:4590,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-20-%d8%b3%d8%a7%d9%86%d8%aa-%d8%af%d9%82%d8%aa-0-01-%d8%b6%d8%af-%d8%a2%d8%a8/,2026-09-09T13:20:11Z,72105000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2349,MITUTOYO,500-752,,55087500,,mitutoyoiran:4595,https://www.mitutoyoiran.com/product/digita-ip-caliper/,2026-09-09T13:20:11Z,55087500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2350,MITUTOYO,293-250,104390000.00,121387500,16997500.00,mitutoyoiran:4597,https://www.mitutoyoiran.com/product/digital-100-125-micrometer/,2026-09-09T13:20:11Z,121387500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2351,MITUTOYO,103-145,30630000.00,35627500,4997500.00,mitutoyoiran:4609,https://www.mitutoyoiran.com/product/micrometer-200-225-mm-mitutoyo/,2026-09-09T13:20:11Z,35627500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2352,MITUTOYO,103-146,32570000.00,37875000,5305000.00,mitutoyoiran:4621,https://www.mitutoyoiran.com/product/103-146-micrometer/,2026-09-09T13:20:11Z,37875000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2354,MITUTOYO,103-148,38650000.00,44942500,6292500.00,mitutoyoiran:4648,https://www.mitutoyoiran.com/product/103-148-%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1/,2026-09-09T13:20:11Z,44942500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2355,MITUTOYO,104-139A,51880000.00,60335000,8455000.00,mitutoyoiran:4651,https://www.mitutoyoiran.com/product/104-139a-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88/,2026-09-09T13:20:11Z,60335000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2356,MITUTOYO,104-140A,51380000.00,71375000,19995000.00,mitutoyoiran:4653,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%b1%d8%aa%d8%b9%d9%88%db%8c%d8%b6-%d8%b4%d9%88-104-140a/,2026-09-09T13:20:11Z,71375000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2359,MITUTOYO,523-122,122440000.00,142382500,19942500.00,mitutoyoiran:4923,https://www.mitutoyoiran.com/product/%d9%be%d8%a7%d8%b3%d8%a7%d9%85%d8%aa%d8%b1-%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b9%d9%82%d8%b1%d8%a8%d9%87-%d8%a7%db%8c/,2026-09-09T13:20:11Z,142382500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2360,MITUTOYO,2972AB,,19347500,,mitutoyoiran:4926,https://www.mitutoyoiran.com/product/%d8%b3%d8%a7%d8%b9%d8%aa-%d8%a7%d9%86%d8%af%db%8c%da%a9%d8%a7%d8%aa%d9%88%d8%b1-%d8%b9%d9%82%d8%b1%d8%a8%d9%87-%d8%a7%db%8c-1-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-error-free-%d9%85%d8%af%d9%84-2/,2026-09-09T13:20:11Z,19347500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2361,MITUTOYO,543-720B,135150000.00,157160000,22010000.00,mitutoyoiran:4930,https://www.mitutoyoiran.com/product/%d8%b3%d8%a7%d8%b9%d8%aa-%d8%a7%d9%86%d8%af%db%8c%da%a9%d8%a7%d8%aa%d9%88%d8%b1-%da%a9%d9%88%d8%b1%d8%b3-%db%b2%db%b5%d9%ab%db%b4-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af%d9%82%d8%aa-%d9%87/,2026-09-09T13:20:11Z,157160000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2362,MITUTOYO,543-735B,,136305000,,mitutoyoiran:4932,https://www.mitutoyoiran.com/product/%d8%b3%d8%a7%d8%b9%d8%aa-%d8%a7%d9%86%d8%af%db%8c%da%a9%d8%a7%d8%aa%d9%88%d8%b1-%da%a9%d9%88%d8%b1%d8%b3-50-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1/,2026-09-09T13:20:11Z,136305000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2363,MITUTOYO,511-817,188660000.00,219375000,30715000.00,mitutoyoiran:4936,https://www.mitutoyoiran.com/product/%da%af%db%8c%d8%ac-%d8%af%d8%a7%d8%ae%d9%84-%d8%b3%db%8c%d9%84%d9%86%d8%af%d8%b1-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88/,2026-09-09T13:20:11Z,219375000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2364,MITUTOYO,511-818,197460000.00,229612500,32152500.00,mitutoyoiran:4939,https://www.mitutoyoiran.com/product/%d8%b3%d8%a7%d8%b9%d8%aa-%d8%af%d8%a7%d8%ae%d9%84-%d8%b3%db%8c%d9%84%d9%86%d8%af%d8%b1-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%da%98%d8%a7%d9%be%d9%86/,2026-09-09T13:20:11Z,229612500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2365,MITUTOYO,953550,8060000.00,9380000,1320000.00,mitutoyoiran:4941,https://www.mitutoyoiran.com/product/%d9%85%db%8c%d9%84%d9%87-%d8%b1%d8%a7%d8%a8%d8%b7-%d8%a7%d9%81%d8%b2%d8%a7%db%8c%d8%b4-%d8%b7%d9%88%d9%84-%d8%a8%d9%88%d8%b1%da%af%db%8c%d8%ac-250-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d9%82/,2026-09-09T13:20:11Z,9380000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2366,MITUTOYO,953553,8060000.00,9380000,1320000.00,mitutoyoiran:4945,https://www.mitutoyoiran.com/product/%d9%85%db%8c%d9%84%d9%87-%d8%b1%d8%a7%d8%a8%d8%b7-%d8%a7%d9%81%d8%b2%d8%a7%db%8c%d8%b4-%d8%b7%d9%88%d9%84-%d8%a8%d9%88%d8%b1%da%af%db%8c%d8%ac/,2026-09-09T13:20:11Z,9380000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2367,MITUTOYO,514-103,82680000.00,96140000,13460000.00,mitutoyoiran:4955,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d9%be%d8%a7%db%8c%d9%87-%d8%af%d8%a7%d8%b1-%d8%a7%d8%b1%d8%aa%d9%81%d8%a7%d8%b9-%d8%b3%d9%86%d8%ac-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d8%b3%d8%a7%d8%af%d9%87/,2026-09-09T13:20:11Z,96140000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2368,MITUTOYO,570-412,,196000000,,mitutoyoiran:4958,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d9%be%d8%a7%db%8c%d9%87-%d8%af%d8%a7%d8%b1-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88/,2026-09-09T13:20:11Z,196000000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2369,MITUTOYO,570-414,230580000.00,268125000,37545000.00,mitutoyoiran:4961,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d9%be%d8%a7%db%8c%d9%87-%d8%af%d8%a7%d8%b1-%d8%a7%d8%b1%d8%aa%d9%81%d8%a7%d8%b9-%d8%b3%d9%86%d8%ac-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84/,2026-09-09T13:20:11Z,268125000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2370,MITUTOYO,192-631,278800000.00,324187500,45387500.00,mitutoyoiran:4964,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d9%be%d8%a7%db%8c%d9%87-%d8%af%d8%a7%d8%b1-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-%d8%af%d9%88-%d9%be%d8%a7%db%8c%d9%87/,2026-09-09T13:20:11Z,324187500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2371,MITUTOYO,103006,2820000.00,3282500,462500.00,mitutoyoiran:4966,https://www.mitutoyoiran.com/product/%d9%be%d8%b1%d8%a7%d8%a8-%d8%b3%d8%a7%d8%b9%d8%aa-%d8%b4%db%8c%d8%b7%d9%88%d9%86%da%a9%db%8c-%d8%a7%d8%b3%d8%aa%d8%a7%d9%86%d8%af%d8%a7%d8%b1%d8%af/,2026-09-09T13:20:11Z,3282500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2372,MITUTOYO,136013,3420000.00,3977500,557500.00,mitutoyoiran:4968,https://www.mitutoyoiran.com/product/%d9%be%d8%b1%d8%a7%d8%a8-%d8%b3%d8%a7%d8%b9%d8%aa-%d8%b4%db%8c%d8%b7%d9%88%d9%86%da%a9%db%8c-%d8%a8%d9%84%d9%86%d8%af/,2026-09-09T13:20:11Z,3977500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2374,MITUTOYO,21AZB161,460000.00,542500,82500.00,mitutoyoiran:4975,https://www.mitutoyoiran.com/product/%d8%a8%d8%b2%d9%84-%d8%b5%d9%81%d8%ad%d9%87-%d9%88-%d9%82%d8%a7%d8%a8-%d8%b4%db%8c%d8%b4%d9%87-%d8%b3%d8%a7%d8%b9%d8%aa-%d8%a7%d9%86%d8%af%db%8c%da%a9%d8%a7%d8%aa%d9%88%d8%b1/,2026-09-09T13:20:11Z,542500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2375,MITUTOYO,293-251,106480000.00,123825000,17345000.00,mitutoyoiran:6193,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-150-125-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%b3/,2026-09-09T13:20:11Z,123825000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2378,MITUTOYO,112-167,50070000.00,58232500,8162500.00,mitutoyoiran:7542,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-75-50-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d9%81%da%a9-%d8%b3/,2026-09-09T13:20:11Z,58232500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2379,MITUTOYO,103-177,10950000.00,12742500,1792500.00,mitutoyoiran:7550,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-1-0-%d8%a7%db%8c%d9%86%da%86-%d8%af%d9%82%d8%aa-0-001-%d8%a7%db%8c%d9%86/,2026-09-09T13:20:11Z,12742500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2380,MITUTOYO,103-178,14090000.00,16390000,2300000.00,mitutoyoiran:7560,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-2-1-%d8%a7%db%8c%d9%86%da%86-%d8%af%d9%82%d8%aa-0-001-%d8%a7%db%8c/,2026-09-09T13:20:11Z,16390000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2382,MITUTOYO,150-212,20850000.00,24252500,3402500.00,mitutoyoiran:7575,https://www.mitutoyoiran.com/product/%d9%87%d8%af-%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-25-0-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af/,2026-09-09T13:20:11Z,24252500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2383,MITUTOYO,123-102,28670000.00,33345000,4675000.00,mitutoyoiran:7582,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%d9%81%da%a9-%d8%af%db%8c%d8%b3%da%a9%db%8c-50-25-%d9%85%db%8c%d9%84/,2026-09-09T13:20:11Z,33345000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2384,MITUTOYO,123-103,30630000.00,35627500,4997500.00,mitutoyoiran:7589,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%d9%81%da%a9-%d8%a8%d8%b4%d9%82%d8%a7%d8%a8%db%8c-75-50-%d9%85%db%8c%d9%84/,2026-09-09T13:20:11Z,35627500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2385,MITUTOYO,123-104,32500000.00,37800000,5300000.00,mitutoyoiran:7598,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d9%85%db%8c%d8%aa%d9%88%d8%aa%d9%88%db%8c%d9%88-%d9%81%da%a9-%d8%af%db%8c%d8%b3%da%a9%db%8c-100-75-%d9%85%db%8c%d9%84/,2026-09-09T13:20:11Z,37800000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
