product_id,sku,brand,product_type,technical_maturity_bucket,legacy_spec_present,required_definition_count,required_fact_present_count,required_fact_evidenced_count,missing_required_definitions,conflict_count,evidence_missing_count
1044,1012-0010,Dasqua | داسکوا,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2645,924,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2646,926,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2647,928,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2648,931,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2649,933,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2650,935,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2651,937,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2652,939,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2653,941,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2654,943,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2655,945,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2656,947,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2657,949,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2658,951,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2659,953,Winstar | وینستار,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2660,955,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2661,957,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2662,960,Deniz | دنیز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2663,962,Deniz | دنیز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2664,968,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2665,970,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2666,971,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2667,973,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2668,975,Viyer | ویر,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2669,976,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2670,977,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2671,978,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2672,979,Sahand | سهند,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2673,980,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2674,981,Viyer | ویر,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2675,982,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2676,983,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2677,984,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2678,985,Sahand | سهند,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2679,986,Viyer | ویر,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2680,987,Viyer | ویر,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2681,988,Viyer | ویر,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2682,989,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2683,990,Viyer | ویر,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2684,991,Viyer | ویر,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2685,992,Viyer | ویر,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2686,993,Viyer | ویر,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2687,994,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2688,1041,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2689,1043,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2690,1045,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2691,1047,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2692,1049,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2693,1051,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2694,1053,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2695,1055,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2696,1057,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2697,1059,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2698,1061,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2699,1063,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2700,1065,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2701,1067,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2702,1069,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2703,1071,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2704,1073,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2705,1075,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2706,1077,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2707,1079,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2708,1081,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2709,1083,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2710,1085,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2711,1087,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2712,1089,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2713,1091,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2714,1093,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2715,1095,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2716,1097,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2717,1099,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2718,1101,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2719,1103,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2720,1105,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2721,1107,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2722,1109,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2723,1111,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2724,1113,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2725,1115,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2726,1117,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2727,1119,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2728,1121,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2729,1123,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2730,1125,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2731,RF151-4,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2732,LF151-5,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2733,RF151-3,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2734,LF151-4,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2735,RF151-2,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2736,LF151-3,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2737,RF151,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2738,LF151-2,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2739,LF151,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2740,1145,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2741,1147,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2742,1149,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2743,1151,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2744,1159,ASIMETO | آسیمتو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2745,1228,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2746,1230,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2747,1232,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2748,1234,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2749,1236,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2750,1238,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2751,TC312,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2752,TC820,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2753,TC1433,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2754,36276,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2755,1249,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2756,1251,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2757,1253,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2758,1255,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2759,1257,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2760,1259,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2761,1261,Vertex | ورتکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2762,1263,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2763,1265,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2764,1267,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2765,1269,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2766,1322,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2767,1326,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2768,1328,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2769,1330,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2770,1332,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2771,1334,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2772,1336,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2773,1338,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2774,1340,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2775,1342,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2776,1344,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2777,1346,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2778,1365,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2779,1367,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2780,1369,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2781,1371,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2782,1373,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2783,1390,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2784,1401,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2785,1403,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2786,1405,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2787,1417,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2788,1419,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2789,1421,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2790,1423,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2791,1425,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2792,1427,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2793,1429,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2794,1431,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2795,1433,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2796,1435,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2797,1447,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2798,1449,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2799,1451,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2800,1533,Vogel | وگل,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2801,1549,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2802,1551,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2803,1553,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2804,1555,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2805,1557,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2806,1559,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2807,1572,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2808,1574,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2809,1576,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2810,1580,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2811,G250-160,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2812,1593,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2813,1595,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2814,1597,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2815,1599,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2816,1601,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2817,1635,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2818,1637,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2819,1639,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2820,1641,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2821,1643,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2822,1645,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2823,1646,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2824,1647,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2825,1648,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2826,1652,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2827,1674,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2828,1676,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2829,1678,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2830,1681,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2831,1683,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2832,NT30-TO-NT40,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2833,1691,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2834,1693,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2835,1698,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2836,1700,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2837,1702,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2838,1842,ASIMETO | آسیمتو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2839,1844,ASIMETO | آسیمتو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2840,1846,ASIMETO | آسیمتو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2841,1850,ASIMETO | آسیمتو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2842,1852,ASIMETO | آسیمتو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2843,1882,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2844,1884,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2845,1886,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2846,1888,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2847,1892,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2848,1894,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2849,1896,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2850,1898,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2851,1900,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2852,1902,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2853,1904,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2854,1906,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2855,1908,Vertex | ورتکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2856,1910,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2857,1912,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2858,1914,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2859,1918,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2860,1920,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2861,1922,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2862,1924,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2863,121311,RÖHM | رهم,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2864,1928,RÖHM | رهم,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2865,1930,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2866,ISO2080,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2867,1934,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2868,1936,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2869,1939,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2870,1941,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2871,1943,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2872,1945,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2873,1947,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2874,1949,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2875,1951,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2876,1963,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2877,1982,Chumpower | چام‌پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2878,1984,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2879,1986,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2880,1988,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2881,1990,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2882,1992,Transmex | ترنمکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2883,1994,Transmex | ترنمکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2884,1996,Transmex | ترنمکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2885,1998,Transmex | ترنمکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2886,2004,Transmex | ترنمکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2887,2006,Transmex | ترنمکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2888,2008,Transmex | ترنمکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2889,2010,Transmex | ترنمکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2890,2012,Transmex | ترنمکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2891,2014,Transmex | ترنمکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2892,2016,Transmex | ترنمکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2893,2020,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2894,2022,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2895,2024,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2896,2026,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2897,2028,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2898,2030,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2899,2032,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2900,2034,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2901,2036,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2902,2038,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2903,2040,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2904,2042,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2905,2044,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2906,2046,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2907,A40,MPA | ام پی ای,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2908,A32-2,MPA | ام پی ای,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2909,T40,MPA | ام پی ای,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2910,T25,MPA | ام پی ای,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2911,ISO30,MPA | ام پی ای,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2912,A32,MPA | ام پی ای,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2913,BT40-E226,MPA | ام پی ای,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2914,M20,MPA | ام پی ای,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2915,2064,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2916,2066,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2917,2068,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2918,2070,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2919,2074,Groz | گروز,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2920,2076,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2921,2078,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2922,2080,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2923,2082,Vertex | ورتکس,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2924,2129,ASIMETO | آسیمتو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2925,2131,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2926,2200,ASIMETO | آسیمتو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2927,2239,ASIMETO | آسیمتو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2928,2291,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2929,2295,ASIMETO | آسیمتو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2930,2296,ASIMETO | آسیمتو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2931,2298,ASIMETO | آسیمتو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2932,2380,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2933,2382,3Keego | کیگو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2934,2384,3Keego | کیگو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2935,2386,3Keego | کیگو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2936,2388,3Keego | کیگو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2937,2390,3Keego | کیگو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2938,2392,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2939,2394,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2940,2396,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2941,2398,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2942,2400,ASTPOWER | ای اس تی پاور,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2943,2402,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2944,2403,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2945,2404,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2946,2405,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2947,2406,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2948,2407,[NO BRAND],,T1_LEGACY_ONLY,True,0,0,0,,0,0
2949,2408,3Keego | کیگو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2950,2410,3Keego | کیگو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2951,2412,3Keego | کیگو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2952,2414,3Keego | کیگو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
2953,2416,3Keego | کیگو,,T1_LEGACY_ONLY,True,0,0,0,,0,0
